"id","snapshot_id","posicao_ranking","video_id","titulo","canal_id","canal_nome","visualizacoes","likes","comentarios","duracao_segundos","tipo_produtor","tipo_conteudo","justificativa","classificado_com","data_publicacao","categoria_coleta"
"4179","35","357","9IzAJDXQzJQ","e essa adolescência n volta nunca? 😔","UCcVfnTcT-uGX6i5uj6UVk4w","Carla Evellyn","8847083","435430","3028","103","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-21T01:47:23+00:00","23"
"4180","35","358","Ymsqh6jkTEE","essa influencer NÃO COME NADA do que GRAVA","UCcO3pf47GO1rxL4tlWEs5Ow","Giuliana Mafra","2805133","123974","809","22","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-30T15:00:31+00:00","24"
"4181","35","359","4zCDTe1bz00","QUAL É A ALGEMA MAIS RESISTENTE?  #shorts","UC6paX0kLA8D81aYogceMufw","Rafa & Luiz","2979993","242603","324","63","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T15:00:31+00:00","24"
"4182","35","360","p0WYcAhshTc","Pensa num casal inteligente😂#mindset #motivação #inspiração #felicidade #viral #divertido #casal","UCInIBv_ZsDyC5U4aIygshCw","Marco Morastoni ","4009683","303115","1771","25","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T14:15:14+00:00","24"
"4183","35","361","1zC0_Q_r0mg","ESSE FOI O PIOR DESAFIO DE TODOS *mahucou?","UC3UoCFQiZZxBPLkfh9WsNBA","Katlenof","2649374","127633","547","55","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T15:09:45+00:00","24"
"4184","35","362","J2Yo6pCyidQ","#emillyvickof reposted: @ Emillyvickof","UCpASxO8rYFwqKKX_RejGplA","Portal dos rosa","6865849","251517","623","65","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-25T21:28:21+00:00","24"
"4185","35","363","R26Mkb7tMW8","EMILLY SÓ PODE SALVAR UM! 😱 #emillyvickof #katlenof #leozinho","UC3oq-I202B7-D_oWumOwuiA","Ebson","4077708","386708","19717","50","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T16:24:39+00:00","24"
"4186","35","364","F-r_gFXFxOQ","AQUELA PESSOA CONFIANTE!😹kkk        #shorts #humor","UCMu4cbx76bEuaHtvmDkr84A","Biel Yoshi","1803187","71063","231","51","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T21:00:39+00:00","24"
"4187","35","365","0r6BQlaXw4Y","#illustration#art #pov#digitalart#procreate","UC4u0GkmhgkEHBhmtGPcxBrQ","Bui Thi","2339409","51015","78","19","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T12:00:15+00:00","24"
"4188","35","366","T6Zag8nzphE","#arthurlima #transition #shorts #tiktok","UCle3jFp8Ct7IXy4IsZLo_Sg","Artthur Lima","4102282","90886","469","12","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T22:15:03+00:00","24"
"4189","35","367","l4J2EgDtr34","REACT Hian Grylls - POV: QUANDO VOCÊ ABRE A JANELA PRO MOSQUITO","UC9AuL5OL6AxPOGnp6p207NQ","Kaizen Andrade","957811","40479","225","16","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-30T16:00:15+00:00","24"
"4190","35","368","wWxgIlRFVyk","Gatos e Camuflagens #shorts","UC0cx38VIfmVZva-rYnMmevQ","Amandinha","2516099","87905","246","26","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T20:00:20+00:00","24"
"4191","35","369","eu38b1_S0n0","Quando o PAI manda fazer em casa…😳💀","UCbTt-KwiEeuefp_HIYwEbnw","Diogo Tiba","2013912","55768","82","42","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T22:58:31+00:00","24"
"4192","35","370","LRuiVKjTRYA","mas era melhor mesmo 😮‍💨🤌🏼","UCW547FXuFqwlti13W05f54A","Vitor Orth","1569352","62539","1073","17","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T00:27:23+00:00","24"
"4193","35","371","zNPYkAWy03g","Military Hardcore Training of The WORLD!🌏","UCZijmcO9q9LPq7YAcdvzlnA","AcoBombs","49443767","793645","4862","41","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-26T08:00:14+00:00","24"
"4194","35","372","nffF3Qb2xmM","O filho ficou com vergonha da própria mãe 😅","UCscVYOOrnv3XWOkUrExx6bw","Kazuya","1561232","85203","220","26","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T15:00:41+00:00","24"
"4195","35","373","jwuUZ3PP0z0","Nunca fui tão trautimazada","UCp6gURzLh9q3u5la-FzZiFA","BECCA","850100","12658","150","13","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-30T15:00:15+00:00","24"
"4196","35","374","BrUz_JF8tyQ","novinho em folha 🥴👌 #humor #casal","UC58Vm2jv4lWw2H6qmHmbCVw","Rafa & Thaís","1211133","70353","172","22","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T14:30:09+00:00","24"
"4197","35","375","Twy0EQTN57k","Detetive gubinha shoow e a queda dos copos burgueses 🫣 #shorts","UCrzykJh4NlrP1Bj71ecfoag","gustta shoow","1208632","97806","1202","72","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-30T16:57:54+00:00","24"
"4198","35","376","YIpDjpFY9fg","This Foam Spray Removes Stains Instantly","UC5zgQpnuHPvEJkCmaPRwPZQ","Curious ","47087790","460244","1661","12","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-24T05:30:09+00:00","24"
"4199","35","377","leFIm_JNnrg","ATÉ ONDE VOCÊ COME O FRANGO?","UCNHyewBZiVv1uXAfJ1PByoA","Naggi","2472460","115995","15897","20","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-26T14:30:30+00:00","24"
"4200","35","378","jl_4yQDqHBM","QUANDO OS PRIMOS DORMEM JUNTOS","UC5CCVhUiNLDTOKBRBxaorPA","Buguei Meu Cérebro (André Flores)","1382783","62701","583","28","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T21:23:49+00:00","24"
"4201","35","379","Q-jkmk1rArQ","Phillies land All-Star closer Jhoan Duran ahead of MLB trade deadline 👀🔥 #jhoanduran","UCAkyi0FQOS6L1etP1Z-oUlw","Alarie Gaynell","2152551","38311","157","16","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-26T01:21:00+00:00","24"
"4202","35","380","-PPzCN3gxv8","película inquebrável @crystalarmor.br #livedobrino #humor #MundinhoBrino","UCk7PLqymO8AziWRbBu8jeOA","Brino","1941501","215463","2785","79","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T15:09:16+00:00","24"
"4203","35","381","-28SFx4Y0lE","Homem de 61 anos com três mandados é preso; Delegado Charles em ação | Bom Dia","UC7H1cxsuBCkvxMi59o3qjPw","Bom Dia | TV Meio Norte","1081818","51111","528","37","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T00:21:45+00:00","25"
"4204","35","382","5HVOQK283ro","PCC e CV já aparecem na lista de grupos terroristas da OFAC","UCLHIUIBIid6qpljFBWEOHSw","AuriVerde Brasil","506341","54242","3443","1366","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-30T12:53:23+00:00","25"
"4205","35","383","QGF_C_HHaFA","“Quis separar quem é Flávio de quem é Lula”, diz Flávio sobre reunião com Trump | CNN Brasil","UCvdwhh_fDyWccR42-rReZLw","CNN Brasil","437247","9252","246","33","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T23:14:27+00:00","25"
"4206","35","384","Wp2MMHq0l44","DEOLANE BEZERRA e seu SUPOSTO ENVOLVIMENTO com o PCC - FRANK EX-PCC","UCvmWNQH4c2T3Triih3lftiw","Cortes do Inteligência [OFICIAL]","1229107","47225","2344","1220","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T01:50:09+00:00","25"
"4207","35","385","xnUn-Jc0Mx4","Mulher assume o mais alto posto da Polícia Militar de MG pela primeira vez em 251 anos #shorts","UCWeXgaH6wwyTRAkA3n6sRxg","Terra Brasil","551458","52707","3507","46","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T18:25:53+00:00","25"
"4208","35","386","iCooP-cO2S4","Exclusivo: veja o momento da prisão de Deolane Bezerra, suspeita de ligação com o PCC","UCaGmdJSSiR7fkh2A-c6emsA","g1","1471494","24741","0","660","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-25T10:27:45+00:00","25"
"4209","35","387","-XR8-JsyBQs","Lula diz que Flávio Bolsonaro traiu a pátria ao pedir 'intervenção' de Trump no Brasil","UCVFbXI6Gu8U2f9Gjtxw4A-Q","UOL","375908","16947","1080","162","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T16:26:31+00:00","25"
"4210","35","388","LFbGfheVSzU","O que muda após os EUA classificarem PCC e CV como terroristas? Guilherme Derrite comenta","UCP391YRAjSOdM_bwievgaZA","Jovem Pan News","344360","14010","1625","881","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T11:27:59+00:00","25"
"4211","35","389","Qd3Q7IDVMeQ","Chanceler de joelhos: EUA classificam PCC e CV terroristas","UCBQAI1ZhurW3nbtJR-gBBZg","Revista Oeste","283728","16207","764","1260","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T14:03:09+00:00","25"
"4212","35","390","2BIPY6EVkvI","Climão! Sadi insistiu duas vezes e ouviu a mesma resposta da porta-voz dos EUA, Amanda Roberson.","UChvmEIMlnw0eNum2zI693rw","Giovani Cherini","216731","14198","568","67","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T23:50:14+00:00","25"
"4213","35","391","bbvezszqEZ0","PM deixa criança acionar sirene e reação emociona: ""Vou ser polícia""","UC9mdw2mmn49ZuqGOpSri7Fw","Metrópoles","706898","42428","1154","33","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-25T20:09:45+00:00","25"
"4214","35","392","78UCsh0RXxw","Suspeito de crime contra ent3ad4","UCV292l_vM4unL8jwzE1k2xw","CPA Noticias","585758","20127","721","53","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-24T19:07:32+00:00","25"
"4215","35","393","Uqb9G7x4o10","Flávio Bolsonaro já foi denunciado ao FBI e a PRlSÃO já foi pedida na denúncia!!!","UC3-JLGJpMKwymQoRFJMkgSg","Plantão Brasil (Thiago dos Reis)","133022","21077","807","64","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-31T03:15:22+00:00","25"
"4216","35","394","lHFeGkwAzYA","Exclusivo: relatório aponta ligação de Deolane Bezerra com integrante do PCC","UCqZN-NqgP7bhbctbyThSVUA","Balanço Geral","623815","10678","0","827","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T19:37:39+00:00","25"
"4217","35","395","nnma56hwitg","🚨 EUA Declara PCC e CV Como Terroristas: Lula em Desespero!","UCUUQBgnLa_umQ_TGKlG2Xqw","André Marsiglia","321069","39040","1785","375","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T13:00:23+00:00","25"
"4218","35","396","83l1PAvJ5Xo","FLAMENGO X PALMEIRAS, CRISE NO VASCO: JOGO ABERTO NOVIBET DEBATE RODADA | COMPLETO | 25/05/2026","UCZaOZdn-Y-I5ikrofkWBLgQ","Jogo Aberto","1327499","27098","398","6297","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-25T16:06:34+00:00","25"
"4219","35","397","AvY_Vw308e0","[AO VIVO] CORINTHIANS E PALMEIRAS NO SORTEIO DA LIBERTADORES | OS DONOS DA BOLA | 29/05/2026","UCjlcZ5YIXlBTaob0BkS_gDg","Os Donos da Bola","391225","10147","150","4840","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T17:34:53+00:00","25"
"4220","35","398","r4K0mYnZ-xI","ATROPELADO NA GLOBONEWS: FLÁVIO CRUZOU A LINHA DA TRAIÇÃO! PARA TRUMP INVADIR ILEGALMENTE O BRASIL","UCgxx18XR2qEiCvq5Yw2Cxhg","Ricardo Mello","512702","34688","5699","1076","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T04:58:07+00:00","25"
"4221","35","399","zYyflW4vD20","MAURO CEZAR: ""O ANCELOTTI PROCUROU ESSA ENCRENCA! CONVOCOU o NEYMAR e AGORA TERÁ QUE..."" | SELEÇÃO","UCv-Nx8pSfG_LxbViMz14RWQ","Jovem Pan Esportes","404670","13135","2675","1073","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T16:32:14+00:00","25"
"4222","35","400","VPLkJ6Fjueo","""Você usou o celular com a mão direita"", diz policial a motorista sem mão direita 🚘👮📱","UCthbIFAxbXTTQEC7EcQvP1Q","BBC News Brasil","283567","13850","983","60","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T23:48:25+00:00","25"
"4223","35","401","-KKvzl2yPYA","Sóstenes se exalta e chama Erika Hilton de mentirosa durante votação do fim da 6x1 | #PoderExpresso","UC376n347Ob5Lwzq2WGzF1AA","SBT News","253960","9907","352","100","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T20:04:20+00:00","25"
"4224","35","402","VPbiI_yCbX4","JN MOSTRA QUE FLÁVIO FEZ MAIS PELA SEGURANÇA DO BRASIL QUE LULE #viral #new #noticias","UC2wNCZs9tC73bVt5pvGJPPw","Lucimarque ","287308","35715","2009","126","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T00:30:26+00:00","25"
"4225","35","403","uc7J1lJrAo4","GRÊMIO 1x3 CORINTHIANS | BRASILEIRÃO | JORNADA DIGITAL | 30/05/2026","UCRC3upGcj_decdPi7JXT7Bg","Gaúcha","220118","3724","81","25356","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-31T00:19:35+00:00","25"
"4226","35","404","up66xceU4wQ","""Flávio Bolsonaro não está se planejando para uma campanha presidencial""afirmou Cesar Calejon.","UCaIqJHHo9TJiLINzOFJRl2Q","Instituto Conhecimento Liberta","379585","40176","1200","153","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T13:54:22+00:00","25"
"4227","35","405","k3cWFryKGxw","LULA SERÁ REELEITO - JULIAN LEMOS","UCH8q_QiLsNeZdu4rnbN_swg","NEWSTRADERPOLITICA","91649","4246","93","10","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T18:00:01+00:00","25"
"4228","35","406","WZQBRkdWi3g","LULA SEM SAÍDA! GOVERNADOR CAIADO DENUNCIA TUDO!","UC6lIAxm56lysZ_yYOVFxosQ","Paralelo News","471844","21953","497","38","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-23T19:45:06+00:00","25"
"4229","35","407","veRIvZZmAkE","GRÊMIO 1 X 3 CORINTHIANS: AMASSO DO TIMÃO, ANDRÉ, YURI E KAIO CÉSAR BRILHAM. LUIS CASTRO TERRÍVEL","UC9nH0tJpMtChvJOqpMA9AHA","Chico Garcia","189463","18117","639","1058","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-31T02:25:00+00:00","25"
"4230","35","408","4kpqW4pvXSI","Filho mata pai para defender a mãe: ‘A única reação que tive foi dar um fim’ #Shorts #CidadeAlerta","UCeHsnxC0B4HukzrxkF9ofbw","Cidade Alerta","365981","16309","865","134","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-26T21:50:01+00:00","25"
"4231","35","409","KoU3os-t_WU","Governo Lula e oposição reagem à classificação dos EUA para PCC e CV | JORNAL DA BAND - 29/05/2026","UCoa-D_VfMkFrCYodrOC9-mA","Band Jornalismo","216219","4253","196","3525","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T23:35:02+00:00","25"
"4232","35","410","jFo9biAseQk","Cutest News Interview Crash Ever ❤️","UCaELs8oQy816xO_7vQiNoqA","Hublot Baggins","1478744","35547","271","17","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-31T07:09:33+00:00","25"
"4233","35","411","AsABp9kGC7Q","Caminhão da prefeitura desaparecido é achado enterrado em Araricá","UC65fQy9R2Ni5npZtbotAIRw","Jornal NH","362829","7688","80","30","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-23T17:12:08+00:00","25"
"4234","35","412","kn0QIAyWW5Y","EUA anunciam que vão classificar PCC e CV como organizações terroristas #Shorts #JornalDaRecord","UCmpHPgeCBgvk_fDXZQKsnAA","Jornal da Record","121783","5561","158","71","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T23:24:54+00:00","25"
"4235","35","413","VRhSS1fmOPk","SABADÃO QUENTE! MORAES ACIONA PGR! PRISÃO DE FLÁVIO BOLSONARO É PEDIDA APÓS MEDIDA DOS EUA!","UCMUgN_-unyxDDhH095Y7u7Q","A VOZ do POVO Brasileiro","106721","18689","1297","1466","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-30T10:59:07+00:00","25"
"4236","35","414","rLEpSDaHU3M","A DIARISTA QUE ENTROU SEM SABER NO ESQUEMA DO PCC - CASO DEOLANE BEZERRA - IC NEWS","UCDN9trGkW4NiznUCUhHcSmg","Investigação Criminal","399783","24183","1207","845","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-26T23:55:06+00:00","25"
"4237","35","415","z8kEXy9M9zA","NOTÍCIAS DO FUTEBOL 28/05 #girorapidopelofutebol #mercadodabola #noticiasdofutebol #viral #futebol","UCSGsTeuVm-JTIgIse4R5y1Q","Driblaê ⚽️","214416","12366","46","63","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T15:30:35+00:00","25"
"4238","35","416","uggXoddcajk","a FAKE NEWS sobre o NEYMAR","UCq294r7NeACi1tvgmravc-g","Verner","367282","0","86","19","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-24T00:00:38+00:00","25"
"4239","35","417","PxM2ivAWJIQ","🚨FLÁVIO SE ENCONTRA COM TRUMP E DIZ TER PEDIDO PARA CLASSIFICAR F@C€OES COMO TERR@RISTAS #shorts","UCn-i1nW0rOv3E9u03tRCG5w","Márcio Couth / Show Político","228366","23054","736","98","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T17:30:12+00:00","25"
"4240","35","418","23_DnzjnBeo","27 de maio de 2026","UCAX6VrHsVLSfWfxSSY11sTA","Desabafos da Nina","204509","12572","264","35","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T19:22:05+00:00","25"
"4241","35","419","6XYKAnAnuWo","FLAMENGO JÁ TEM PLANO B PARA LUGAR DE DANILO! LESÃO EM LÉO ORTIZ CONFIRMADA! JORGE JESUS VIRALIZOU!","UCIpylxq_JDl2YpvTpN11p9Q","FLAZOEIRO","137817","15843","664","722","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-31T10:21:59+00:00","25"
"4242","35","420","bLe5hOoPUEg","NOTICIA URGENTE AGORA","UC92HnXrIJ7X0TMUm1GIqV1A","Parla Gospel","109644","13267","452","50","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T00:24:41+00:00","25"
"4243","35","421","86tjPomLwTQ","COLETIVA DA SELEÇÃO BRASILEIRA COM CARLO ANCELOTTI | AQUI É BRASIL","UCZiYbVptd3PVPf4f6eR6UaQ","CazéTV","382927","14823","23","10931","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-30T15:13:58+00:00","25"
"4244","35","422","iSuDJx18MPA","AO VIVO | Alô Juca | Tv Aratu | 29/05/2026","UCX_Nxpcz-9EXhRIlaoo2c-w","TV Aratu","253239","4242","30","12205","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T17:15:36+00:00","25"
"4245","35","423","Mw5dwoYPn_8","#4 DESCOBERTO PLANO PARA ATENTADO CONTRA FLÁVIO BOLSONARO POR ALIADA DE LULA VINCULADA AO PC","UCUmN4RWoL4HavTlMLrkaxHQ","Dr. Sandro Gonçalves","328307","40188","1411","1966","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T22:07:31+00:00","25"
"4246","35","424","-3AjZbOqCRA","A jornalista militante que só vê o lado que lhe convém, tomou uma invertida da Malu Gaspar.","UCGy_bIcATe4Tb1QMhVZs8FA","Bolsonaro Mito!","197061","11071","303","42","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T00:52:42+00:00","25"
"4247","35","425","3Ap27I_vwmI","EXTRA! CUIDADO FLAVIO! LEI DIZ: ""FUZILAMENTO É A PENA PARA TRAIÇÃO""! TRUMP NÃO QUER COMBATER DROGA!","UCELku_rf-FHbWhLIwsKLGGA","Portal do José","145801","32383","2840","448","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T10:50:06+00:00","25"
"4248","35","426","vllW82MNvTE","CANETADA DE TRUMP DESTRÓI NARRATIVA DO PT E LULA AMARELA!","UCTnAz569lU_nwpSmY4daZvg","oiluiz TV","184830","50612","2470","1469","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T15:43:32+00:00","25"
